Planet,eclipse_observed,b_occ_median,k_nominal,prob_false_eclipse,prob_grazing_eclipse,prob_true_eclipse,b_mean,b_std,k_mean,k_std,dominant_regime
WASP-55b,False,0.0718717849914503,0.125389331,0.0,0.0,1.0,0.07568198239273252,0.04145594442287977,0.12539394892340208,0.0011947078414694876,True Eclipse
WASP-33b,True,0.2066235764899171,0.1118,0.0,0.0,1.0,0.20046108801836515,0.045544255052051424,0.11179949319081631,0.00019948501354353194,True Eclipse
TOI-2152Ab,False,0.4302735987716896,0.0816,0.00386,0.00374,0.9924,0.4539845912508228,0.14434033939825558,0.08160130025043555,0.0012017342116677223,True Eclipse
Qatar-6b,False,0.8950192478083252,0.1516,0.00017,0.78588,0.21395,0.8965033782747626,0.06264475812093086,0.15159943145225782,0.005072140157324227,Grazing Eclipse
K2-36c,False,0.8466774744099661,0.04119,0.08602,0.07684,0.83714,0.8301262183774988,0.17905464069377328,0.041171326348793426,0.003669762341235023,True Eclipse
WASP-155b,False,0.4202309082401477,0.0997,0.0,0.00037,0.99963,0.41278841883514616,0.10242850649271325,0.0997027886807381,0.0014469947886699326,True Eclipse
HATS-25b,False,0.5105554664266524,0.1171,0.00667,0.01863,0.9747,0.5186319599872778,0.17748792680597528,0.11710479695322483,0.002597043740473702,True Eclipse
HAT-P-9b,False,0.5412324297313464,0.10696,0.0,0.0,1.0,0.5424187441048823,0.06751501234421547,0.10696136534172554,0.0008676353247826194,True Eclipse
WASP-178b,False,0.6092069325507997,0.11066,0.00481,0.02015,0.97504,0.5990663438905348,0.145033502952183,0.11065590505307372,0.0008873529967671955,True Eclipse
TOI-500b,False,0.5101935055130205,0.01577,0.00607,0.00126,0.99267,0.536264572473137,0.1350126392482575,0.015767056781122647,0.0007141139470075908,True Eclipse
WASP-54b,False,0.5401490799729254,0.0927,0.0,0.0,1.0,0.5423559268528781,0.07394411656705126,0.09270318243077211,0.0011006995834890706,True Eclipse
GJ3470b,True,0.2781472718068976,0.07642,0.0,0.0,1.0,0.2956979240865981,0.13089901332680962,0.07642065642252896,0.00037028094701261585,True Eclipse
WASP-58b,False,0.4404952799605239,0.120328956,0.01823,0.06081,0.92096,0.47632061969328354,0.2860293146102243,0.12034821400972505,0.004162225050119537,True Eclipse
Kepler-1656b,False,0.4652102678327885,0.041908,0.04111,0.02364,0.93525,0.4956301185647093,0.2958483972439033,0.041907798018531846,6.325819184670261e-05,True Eclipse
NGTS-12b,False,0.189970214070328,0.0678,0.0,0.00098,0.99902,0.20606661353723565,0.13239894388439938,0.06780403942578038,0.0012019958393910389,True Eclipse
TOI-277b,False,0.2954396820684503,0.067112995,0.0,0.0,0.0,0.3145701564286501,0.15339556558322875,,,False Eclipse
TOI-6038Ab,False,0.1590339422458602,0.0357,0.0,0.0,1.0,0.1706144593449961,0.10627771606271409,0.03570045878327749,0.0003604322868629027,True Eclipse
WASP-123b,False,0.5058152963808157,0.105401727,0.00471,0.0047,0.99059,0.5046240180884195,0.13920734555980507,0.10539784629383081,0.0012751930939098532,True Eclipse
TOI-3714b,False,0.2688701114085517,0.204,0.0,0.0,1.0,0.27101272065650117,0.10261905174537565,0.2040042982344763,0.002998792195360973,True Eclipse
WASP-28b,False,0.2005063646895122,0.11394071,0.0,0.0,1.0,0.21059180170041,0.10951386312221531,0.11393848925311104,0.0011841533105216905,True Eclipse
K2-280b,False,0.1418426612762377,0.05354,0.0,0.0,1.0,0.14899314935803037,0.07869856666652016,0.053540310493764516,0.0007695566450770261,True Eclipse
HD202772Ab,True,0.428415325116448,0.06128,0.0,0.0,1.0,0.435466161076263,0.08008995704099438,0.061284844667784735,0.0008191968617079001,True Eclipse
HAT-P-29b,False,0.4030040272857607,0.0885,0.0,0.00353,0.99647,0.4081545837256965,0.12533038416309086,0.08850047232846364,0.0011520951447488333,True Eclipse
TOI-1693b,False,0.2754207580997813,0.028101571,0.0,0.0,0.0,0.2830831175734227,0.11760382462477956,,,False Eclipse
TOI-1803c,False,0.7562657257149237,0.055,0.02814,0.05433,0.91753,0.7400386232294873,0.17371405766317413,0.05500196995502717,0.0010026620319334705,True Eclipse
WASP-92b,False,0.588818598169236,0.111958451,0.00633,0.01665,0.97702,0.5859393195774251,0.1520722327538952,0.11196392725017924,0.001299371474509488,True Eclipse
HAT-P-34b,False,0.4527183304359876,0.0801,0.0083,0.01062,0.98108,0.47151963497317306,0.20084624095445075,0.08010501907992026,0.002607382996387552,True Eclipse
WASP-80b,True,0.2167023578393527,0.17137,0.0,0.0,1.0,0.21772477162006681,0.023897086779137378,0.171369716059426,0.00037998670983791183,True Eclipse
LHS475b,False,0.6735362630402024,0.03171,0.01749,0.01346,0.96905,0.6637687545908932,0.16811627349623412,0.031712263719610057,0.0006100510409713478,True Eclipse
TOI-4010c,False,0.3160430818743845,0.065,0.0,0.00265,0.99735,0.3460575520968616,0.12732816728528717,0.06500004739957098,0.001000282322209968,True Eclipse
HATS-33b,False,0.3068662497059056,0.116,0.00191,0.0052,0.99289,0.3225306637813963,0.1572715529037151,0.11600268378068702,0.0014981873377331756,True Eclipse
TOI-2583Ab,False,0.2535952846206749,0.089752108,0.0,0.00276,0.99724,0.26958022694986816,0.13897415815199743,0.0897467606375916,0.0008088636070227492,True Eclipse
HD23472c,False,0.8002898983983535,0.0243,0.01987,0.02907,0.95106,0.8035669576970288,0.10289919341275777,0.02430189698647588,0.0010515632617724027,True Eclipse
WASP-83b,False,0.2206591512524479,0.101783993,0.0,0.00402,0.99598,0.23719274462909226,0.14436482707949447,0.10178120994250339,0.0019645184951822465,True Eclipse
LP791-18b,False,0.5357458065947086,0.0604,0.11708,0.05376,0.82916,0.5958384589688711,0.43158771575886984,0.06038620164656422,0.002791846260186384,True Eclipse
K2-26b,False,0.5621502039356526,0.0471,0.15861,0.04654,0.79485,0.6357788278688187,0.4515729921590024,0.047101345467033214,0.003041666995224779,True Eclipse
KELT-21b,False,0.4095226307963325,0.09952,0.0,0.00016,0.99984,0.40654051754332016,0.10096763769466802,0.09952083343018958,0.0007206017974453918,True Eclipse
XO-4b,True,0.1512998472538045,0.088588522,0.0,0.0,1.0,0.15844418849519862,0.08456464803413336,0.08858893413876004,0.0006796331071605107,True Eclipse
TOI-559b,False,0.1770761385156042,0.09097,0.0,0.0,1.0,0.18804826231261257,0.08567917606204807,0.09097172311899213,0.0005283997173317858,True Eclipse
WASP-169b,False,0.2852994808832667,0.066634779,0.00566,0.00209,0.99225,0.29932725729056603,0.1862188556827044,0.06662479617371703,0.0020996240723586794,True Eclipse
HAT-P-39b,False,0.3253538924536899,0.0993,0.00084,0.00485,0.99431,0.3371210814317044,0.1449405826912033,0.09930208401472544,0.002506646311080553,True Eclipse
TOI-892b,False,0.411631090007215,0.079,0.00019,0.00459,0.99522,0.40717200039977614,0.14021315407240575,0.07899812508457832,0.0010009563573900688,True Eclipse
WASP-5b,True,0.3406263351091393,0.1106,0.0,0.00351,0.99649,0.33151578786094515,0.12877770047873704,0.11060271913206772,0.0013433306159856136,True Eclipse
TOI-1472b,False,0.3882898047095185,0.04552213,0.00442,0.00209,0.99349,0.3985804309643355,0.17243556024369056,0.0455297380887286,0.0013863928952844939,True Eclipse
TOI-942c,False,0.2813881120248332,0.048,0.0021,0.00231,0.99559,0.29562737129640887,0.17515379455495805,0.047999045127646134,0.0020017211773859156,True Eclipse
K2-24b,False,0.3615206107173976,0.0431,0.00999,0.00812,0.98189,0.3885410836677775,0.24974112359921757,0.04310081391032952,0.0013261294269719082,True Eclipse
TOI-615b,False,0.4757413672432072,0.10023,0.00268,0.00474,0.99258,0.4781353784797292,0.1294050221629206,0.10022589950382413,0.0006256499049419322,True Eclipse
TOI-2136b,False,0.4640793040635272,0.0588,0.0,0.0,1.0,0.47004618341989374,0.07394778399902845,0.05879924638076385,0.0006007545577919796,True Eclipse
TOI-1776b,False,0.4894964914649509,0.01191701,0.0054,0.00051,0.99409,0.4857188094309868,0.14167341749557416,0.011915186581332723,0.000790709526190947,True Eclipse
WASP-130b,False,0.5098650223862047,0.095269573,0.00151,0.00548,0.99301,0.5049370029048634,0.13156231221184764,0.095265002622591,0.0007356885628605956,True Eclipse
TOI-2427b,False,0.8410894010834022,0.025387999,0.0,0.0,0.0,0.8284670571652601,0.2055491928100444,,,False Eclipse
L168-9b,False,0.7052837557109696,0.0247,0.05598,0.0292,0.91482,0.7084109263426747,0.2101245273507673,0.024699992406286272,0.0012707722819200475,True Eclipse
TOI-216.01,False,0.1651140015930438,0.1235,0.0,0.0,1.0,0.16913109328072692,0.09029625521652465,0.12350538391255035,0.0014016817782071904,True Eclipse
TOI-1807b,False,0.4944357830784601,0.0182,0.00853,0.00085,0.99062,0.5033023674310121,0.17704761121034213,0.01820007877206099,0.0006006643612086613,True Eclipse
HATS-30b,False,0.4655962051768856,0.1137,0.00299,0.00498,0.99203,0.4671183255381287,0.1349157107459153,0.11370148218211976,0.0017037707860144025,True Eclipse
TOI-4153b,False,0.1844424618129497,0.0921,0.0,0.0,1.0,0.1963752108541574,0.09688786031811439,0.09209948953144964,0.00035992281393057207,True Eclipse
TOI-1181b,False,0.2086745423248024,0.0764,0.0,0.0,1.0,0.21582223142688084,0.10215352912643591,0.07639795878540175,0.00039964626028151257,True Eclipse
TOI-2570b,False,0.3233804395659865,0.114212044,0.0,0.0,1.0,0.3325404918353705,0.09789213050047463,0.11420676762161996,0.0011412616651443484,True Eclipse
HATS-4b,False,0.2182926317651856,0.1132,0.0,0.0,1.0,0.22044366430651013,0.08752824203300706,0.11321441981283423,0.002909876770505282,True Eclipse
HAT-P-62b,False,0.2360058315763061,0.0942,0.0,0.0,1.0,0.24084716292759126,0.09576709968295938,0.0941923106339241,0.0018952037679382946,True Eclipse
HD23472f,False,0.5933497589620002,0.01478,0.07329,0.0138,0.91291,0.6401958468133382,0.24537803372297742,0.014778657201040553,0.0008226990076501333,True Eclipse
TOI-257b,False,0.6203329259936953,0.03521,0.00746,0.00232,0.99022,0.6074151136276331,0.14308650357555774,0.03521032737920012,0.00022082594123695027,True Eclipse
WASP-175b,False,0.6161131062715604,0.103104089,0.00807,0.02622,0.96571,0.6145993787162406,0.16154644400844106,0.10310372331776771,0.00174295277256827,True Eclipse
TOI-2134c,False,1.5020962184332307,0.09404,0.657,0.07728,0.26572,1.6460918907411435,1.0781228258902038,0.09403817366284149,0.0007839541156771186,False Eclipse
WASP-158b,False,0.3075321589939231,0.079105089,0.00796,0.00223,0.98981,0.3342945591471397,0.21077977392505,0.0790960878819249,0.003166717042993833,True Eclipse
TOI-4994b,False,0.2799303961700661,0.07424,0.00059,0.00376,0.99565,0.28969153479218657,0.15931840355955812,0.07424071185434865,0.0007298298441749062,True Eclipse
K2-238b,False,0.5645593359251642,0.08,0.0301,0.05419,0.91571,0.5878725679730418,0.23933259955409739,0.08000673058678046,0.002551692134940303,True Eclipse
WASP-162b,False,0.1829505377386431,0.092578996,0.0,0.0,1.0,0.19099722827368765,0.10807831723162663,0.09257716833471277,0.0016234243150194305,True Eclipse
KELT-15b,False,0.2056899238606191,0.1001,0.0,0.00043,0.99957,0.21606818888633705,0.13122566383354814,0.10010525849890893,0.002159731895818902,True Eclipse
LP791-18c,False,0.1414237180599686,0.12261,0.0,0.0,1.0,0.1450411632212581,0.0744336375462405,0.12261171862099136,0.0009706070403462302,True Eclipse
TIC46432937b,False,0.8056309155815495,0.2301,0.00943,0.60254,0.38803,0.7803023148901457,0.1822986526905034,0.2300740767918334,0.003698607423096582,Grazing Eclipse
TOI-3819b,False,0.7848245232584974,0.078308106,0.03866,0.10484,0.8565,0.7657766405624893,0.1878268670565698,0.07830710529957494,0.0008306706012139412,True Eclipse
TOI-181b,False,0.3950823048531559,0.0854,0.0,0.0,1.0,0.3968034352084478,0.08828334400465906,0.0854066563240886,0.001000849777831916,True Eclipse
TOI-2803Ab,False,0.0924212782942852,0.13338514,0.0,0.0,1.0,0.09953216473740104,0.0640464597003285,0.13338708999759924,0.0012768582287267154,True Eclipse
WASP-53b,False,0.5466123639074624,0.138304666,0.0,0.0,0.0,0.5372123275059106,0.11944468604725016,,,False Eclipse
TOI-199b,False,0.583577909319756,0.101509482,0.0,0.0,0.0,0.7147939174839223,0.5787433802286512,,,False Eclipse
HAT-P-25b,False,0.3326872418832132,0.1269,0.0,0.0,1.0,0.33894821918815626,0.08026868929444717,0.12689725402940247,0.0011041735039150837,True Eclipse
TOI-3331Ab,False,0.5656240761001872,0.124999148,0.0,0.0,1.0,0.567191260190069,0.05251287943631067,0.1250016522554325,0.0013212644563914127,True Eclipse
Kepler-25c,False,0.8836204008372943,0.03637,0.0,0.00034,0.99966,0.883626978842112,0.019766385288487953,0.03636951492652964,0.00011993191802224259,True Eclipse
WASP-161b,False,0.1498451468421614,0.0671,0.0,0.0,1.0,0.15679894480197581,0.09860141125896006,0.06709871412345177,0.0017000840996826596,True Eclipse
TOI-1249b,False,0.5948648531379486,0.03064683,0.04376,0.0223,0.93394,0.6060216471797834,0.2453386644646905,0.03064047350802155,0.0023271024816887537,True Eclipse
TrES-1b,True,0.0056186836032147,0.136613922,0.0,0.0,1.0,0.007042488106869076,0.0060478199978755785,0.13661152259817103,0.0003329191193500689,True Eclipse
HAT-P-24b,False,0.185278904772335,0.097,0.0,0.0,1.0,0.18938240498927847,0.09065841211033097,0.0970027627572745,0.0011994991776009944,True Eclipse
HAT-P-50b,False,0.600780923376733,0.0782,0.00679,0.0093,0.98391,0.5936107319961822,0.14735413844607825,0.07820034377874063,0.001203471827908673,True Eclipse
HAT-P-51b,False,0.2601232106256835,0.1278,0.0,0.00304,0.99696,0.2662810412829423,0.12119926636203773,0.1277991052151283,0.002011087698173045,True Eclipse
TOI-5800b,False,0.5192737173846114,0.030712427,0.0,0.0,0.0,0.5200391225685885,0.06915807820129033,,,False Eclipse
Kepler-435b,False,0.5349317582173092,0.06384,0.0,0.00169,0.99831,0.5392235688205157,0.08628681205195599,0.06383956739812685,0.00020044911304855498,True Eclipse
HATS-35b,False,0.2347057174542599,0.1051,0.0,0.0,1.0,0.24346659508566576,0.1181391646962515,0.10510168444258454,0.0011997327478198182,True Eclipse
HD183579b,False,0.4409870018713057,0.03326,0.0,0.00174,0.99826,0.4538482706869323,0.09456217064281901,0.033255845691992275,0.0005822711896037799,True Eclipse
WASP-193b,False,0.317271497591615,0.12142419,0.0,0.00543,0.99457,0.3393215551336053,0.13871402138953481,0.1214050679780533,0.004550023399343398,True Eclipse
K2-99b,False,0.277587295017363,0.0426,0.0,0.0,1.0,0.2778305621818332,0.0417940496159857,0.04260004776107727,0.0003989745679356319,True Eclipse
HR858b,False,0.5714452325982512,0.01460449,0.00666,0.00091,0.99243,0.5607876497166404,0.13883417121262348,0.014604630498374705,0.00022120187660495136,True Eclipse
NGTS-8b,False,0.4151467614239481,0.114,0.0,0.0,1.0,0.4148521914042171,0.07057257301677416,0.11400268285446925,0.00199871074251599,True Eclipse
TOI-2459b,False,0.3209318450378716,0.04,0.00767,0.00168,0.99065,0.34080379381651,0.21044891936478752,0.03999927623259387,0.0010593377863157114,True Eclipse
WASP-35b,False,0.2911153123230889,0.123695825,0.0,0.0,1.0,0.2887573672104024,0.07672315418683683,0.12369677616879797,0.0004039840574921997,True Eclipse
TOI-1266c,False,0.754381345684433,0.0453,0.04009,0.04905,0.91086,0.743988277807797,0.18251283627439124,0.04529602652934931,0.0019454736347264772,True Eclipse
WASP-76b,True,0.1160469717903894,0.10873,0.0,0.0,1.0,0.11759567903287109,0.06540897867805451,0.10873071041084495,0.0004766603450432389,True Eclipse
TOI-640b,False,0.8807881677278221,0.08738,0.0084,0.32967,0.66193,0.8798107982983203,0.08078452885683435,0.08738001826009167,0.0008854192595867904,True Eclipse
TOI-2567b,False,0.259960065076532,0.05942682,0.0,0.00021,0.99979,0.2814308264414618,0.1421819572467708,0.05942626441752429,0.0005958581633304178,True Eclipse
TOI-7041b,False,0.2097403253721287,0.0256,0.0,0.0,1.0,0.20979481215156287,0.04545752894857081,0.025600507564804746,0.000599654209671892,True Eclipse
WASP-14b,True,0.4745172575018898,0.0965,0.00903,0.02208,0.96889,0.5009277718999785,0.20184135831737077,0.09649424293876382,0.0024304660251350868,True Eclipse
WASP-66b,False,0.4579887477957662,0.081743045,0.00415,0.00416,0.99169,0.46019693083822355,0.15427442817104497,0.08174238122809242,0.000977192253652669,True Eclipse
TOI-3629b,False,0.2388056017255136,0.126,0.0,0.0,1.0,0.2488641037009706,0.12491070654397281,0.12601512161371678,0.002003458060695556,True Eclipse
WASP-34b,False,0.9891165649969113,0.134806963,0.01906,0.9508,0.03014,0.9898698704021558,0.07053078302518863,0.13480873397843568,0.0009638903139501458,Grazing Eclipse
Kepler-18c,False,0.558356933380859,0.04549,0.00597,0.00238,0.99165,0.5552869429577688,0.13945974337382364,0.04549084537085203,0.000549686900099915,True Eclipse
K2-353b,False,0.7222447659880357,0.0503,0.11831,0.08627,0.79542,0.7377733953320955,0.2743048859505997,0.0502935934971662,0.001002929652067125,True Eclipse
WASP-6b,True,0.278439286508696,0.144993926,0.0,0.0,1.0,0.2818145848377109,0.10454488242889307,0.14499230217204978,0.0007602839022096566,True Eclipse
TOI-2374b,False,0.6227772608059973,0.091,0.00775,0.02414,0.96811,0.6217062633794225,0.15667686894765417,0.09099695694399072,0.0020015847025176576,True Eclipse
WASP-189b,True,0.4686162251727785,0.07045,0.0,0.0,1.0,0.4542571601904577,0.10692602323716985,0.07044928097739253,0.00014020903897770566,True Eclipse
HAT-P-38b,False,0.3553869552968803,0.0918,0.0,0.00357,0.99643,0.36098015293917585,0.14979297329013525,0.09179146819177204,0.0016010632648979825,True Eclipse
Kepler-109c,False,0.1464404114701695,0.01746,0.00181,0.00067,0.99752,0.17976337451600058,0.14767365140051375,0.017460536398446816,0.0003193260325585356,True Eclipse
K2-138f,False,0.5483651160749623,0.03085,0.0,0.0018,0.9982,0.5512189428553367,0.10195888847162995,0.030850081532550148,0.0008864572971934995,True Eclipse
TOI-778b,False,0.7367264007643144,0.0825,0.0,0.00675,0.99325,0.7363657613373664,0.062445554733051925,0.08249990928505602,0.0005016716850981681,True Eclipse
WASP-64b,True,0.309844061629891,0.1234,0.0,0.0,1.0,0.31665946082834334,0.09736706703624205,0.12340539820851407,0.0010988836068318683,True Eclipse
WASP-52b,False,0.5853324554671583,0.165200772,0.00021,0.02065,0.97914,0.5718683570841111,0.12955573849232643,0.16520283208562997,0.001212464766520266,True Eclipse
WASP-4b,True,0.0503193452555757,0.15275,0.0,0.0,1.0,0.06054269547149654,0.03976008177674883,0.15275009850378587,0.00019581154691576148,True Eclipse
TOI-4559b,False,0.4403780794277537,0.035,0.05208,0.02011,0.92781,0.4818533658276023,0.31834838787737113,0.035001949243420184,0.0025456485899492303,True Eclipse
HAT-P-35b,False,0.3483911718727827,0.0954,0.0,0.0,1.0,0.34981204941030525,0.12956974434620627,0.09539598784473911,0.0027017844232546944,True Eclipse
WASP-139b,False,0.3089552926926366,0.102762685,0.00144,0.00483,0.99373,0.32119655934144126,0.15832506977195326,0.102767622651044,0.0014535275501400152,True Eclipse
TOI-2714b,False,0.3586141794921245,0.101,0.00747,0.00797,0.98456,0.39111985119802195,0.1986842374683545,0.10101079244430979,0.0025434364824119503,True Eclipse
TOI-1601b,False,0.1543349752463632,0.05827,0.0,0.0,1.0,0.1568261243110437,0.08719903181735926,0.05827269310672413,0.0007089213863636338,True Eclipse
WASP-75b,False,0.8738800463481009,0.103578262,0.07938,0.35032,0.5703,0.862330343660113,0.2011118392826621,0.10358190715835182,0.0014493574065062157,True Eclipse
CoRoT-11b,False,0.8028383188317605,0.107,0.0271,0.15072,0.82218,0.7817217356008694,0.1703335434977682,0.10700129608366195,0.0005010541188420956,True Eclipse
TOI-969b,False,0.4630972732456518,0.037778258,0.0,0.00279,0.99721,0.45932397269785435,0.12017501120608907,0.03777661580454183,0.0005717376661768212,True Eclipse
Qatar-2b,False,0.0479581535438983,0.16208,0.0,0.0,1.0,0.05599883645354083,0.04280351338447183,0.1620793699673716,0.00018015841106943457,True Eclipse
TOI-3082b,False,0.3398484707151168,0.0489,0.00919,0.0034,0.98741,0.36241281627922795,0.2291487152874025,0.048900903472145436,0.0019484136653019134,True Eclipse
Kepler-102e,False,0.6638955594394278,0.030636,0.2052,0.03822,0.75658,0.7276088407743883,0.417812700474805,0.03064491657417882,0.0018367739949110584,True Eclipse
LHS1678b,False,0.2175518971390125,0.01905,0.0,0.0,1.0,0.22670127113707725,0.12937244879941748,0.019047914710075192,0.0008368914284104742,True Eclipse
WASP-13b,False,0.5669148034317503,0.091511296,0.00279,0.00618,0.99103,0.5585795416780446,0.13642812909533497,0.09151140498489967,0.0008730693266378886,True Eclipse
TOI-1107b,False,0.1688079482374908,0.07379,0.0,0.0,1.0,0.17539011705535898,0.09786765444775024,0.0737912239870325,0.00031497483013082615,True Eclipse
TOI-2842b,False,0.7589539814146511,0.093095681,0.02433,0.10821,0.86746,0.7452610086012398,0.1821406516310899,0.09309534194051987,0.001957829409661117,True Eclipse
HATS-39b,False,0.6688225128163076,0.0993,0.00967,0.04961,0.94072,0.6624000047168749,0.16840620782977453,0.09929359975907813,0.002895518512653268,True Eclipse
GJ3473b,False,0.3208267551323113,0.03184,0.0,0.0,1.0,0.3253375874711316,0.10679757180008778,0.0318424374966969,0.0006811227583464004,True Eclipse
WASP-168b,False,0.9111482713439536,0.137628596,0.12208,0.48304,0.39488,0.9052057536635807,0.2319239562358126,0.13762444933139592,0.0042728501360367694,Grazing Eclipse
HD149026b,True,0.5333469401609281,0.05416,0.00267,0.00382,0.99351,0.5236039721953561,0.13529016880880113,0.05416226649065823,0.0008114407208159565,True Eclipse
TOI-674b,False,0.6037994737616246,0.114,0.00579,0.01881,0.9754,0.5981998268442184,0.1450162596561135,0.11399499614742732,0.0008998467308024569,True Eclipse
TOI-172b,False,0.4484609041816828,0.05588,0.01216,0.02004,0.9678,0.46977614755381547,0.24742084722016863,0.05587869736379922,0.0009147969423755987,True Eclipse
GJ9827d,False,0.8708328836880385,0.03093,0.16728,0.09899,0.73373,0.8550945716057406,0.21909324880532816,0.03093405781620392,0.0006209029457823017,True Eclipse
WASP-156b,False,0.211552677034645,0.0685,0.0,0.0,1.0,0.2168222440670501,0.12880887915203623,0.06850096154702956,0.001019166662101212,True Eclipse
HATS-72b,False,0.1475800549876061,0.1029,0.0,0.0,1.0,0.14823620844578986,0.03987285967899457,0.10289964874515949,0.0003409748997825256,True Eclipse
TOI-1442b,False,0.3140442963490836,0.034601386,0.0,0.0,0.0,0.3131030622208305,0.08687899330885701,,,False Eclipse
HAT-P-3b,True,0.4964999428669018,0.1063,0.00455,0.00507,0.99038,0.502050919807973,0.15240566857972992,0.10628285925902202,0.001998582310836471,True Eclipse
TOI-2796b,False,0.914246119631674,0.14803979,0.0,0.0,0.0,0.9041964592439097,0.2328068228599664,,,False Eclipse
WASP-144b,False,0.4353181521104504,0.107837386,0.0005,0.00549,0.99401,0.43544317507267805,0.12492791207588724,0.10783560522991378,0.0012984975367441819,True Eclipse
TOI-1516b,False,0.0255370769959442,0.1224,0.0,0.0,1.0,0.03211904797961988,0.028356936672073913,0.12240165361601792,0.0004992895381905055,True Eclipse
TOI-1859b,False,1.402618950722296,0.066,0.74499,0.0766,0.17841,1.454069938920305,0.5601388112034261,0.06600225535129144,0.00045371869046848917,False Eclipse
TOI-4551b,False,0.3320023383928475,0.0308,0.00269,0.00197,0.99534,0.34736696956976,0.17831416235833872,0.03079725039291211,0.0010544221598548108,True Eclipse
WASP-124b,False,0.5832569430316186,0.124927186,0.0,0.0,0.0,0.5909784507237789,0.17465092388853432,,,False Eclipse
HAT-P-40b,True,0.1608049268575199,0.0807,0.0,0.0,1.0,0.17006175481036814,0.09515079170449506,0.08070344128256572,0.0013957685084429645,True Eclipse
TOI-824b,False,0.7228328325368321,0.0387,0.02343,0.0258,0.95077,0.710062085356843,0.16551557877656478,0.038690894497838184,0.0018471284333080734,True Eclipse
Qatar-1b,True,0.6310451497934355,0.14629,0.00362,0.02939,0.96699,0.6134465386186746,0.1386162787763332,0.14628777672552326,0.0006355238331716832,True Eclipse
HD260655c,False,0.8977082975825359,0.032,0.00821,0.07104,0.92075,0.8976104800496135,0.052082365266147276,0.03199730197981334,0.0010007187918276718,True Eclipse
TOI-905b,False,0.8265971523085391,0.131083992,0.00087,0.24899,0.75014,0.826786384733964,0.06715918176973877,0.13108261507360564,0.00118453067057998,True Eclipse
Gaia-1b,False,0.6650306036424828,0.132663172,0.0,0.0,0.0,0.6601678845042783,0.16773343437782745,,,False Eclipse
TOI-1136c,False,0.1518544948039315,0.02725,0.0,0.0,1.0,0.1514757002868742,0.08266921873484137,0.02724991571921741,0.0005493414582885584,True Eclipse
TOI-4406b,False,0.9536605672301924,0.079,0.01271,0.74883,0.23846,0.956446496886938,0.050738781009163826,0.07900650968756481,0.0010012202417052501,Grazing Eclipse
WASP-101b,True,0.71707585894268,0.112176061,0.01167,0.08176,0.90657,0.7001794766319595,0.1705511756768033,0.11217673163594785,0.00089323855352131,True Eclipse
NGTS-9b,False,0.9293129140123276,0.08,0.04771,0.50129,0.451,0.9306948160795196,0.09287562689016819,0.07999128663745744,0.004019620852933296,Grazing Eclipse
KELT-16b,False,0.2942196072202021,0.107,0.00197,0.00498,0.99305,0.31744226453013247,0.16754155313916136,0.10699950016722516,0.001250201729055279,True Eclipse
TOI-2107b,False,0.0928515474315144,0.1335,0.0,0.0,1.0,0.09384886931230235,0.05089540535129639,0.13349769531956465,0.0011509998744974692,True Eclipse
HAT-P-6b,True,0.582748556693772,0.09338,0.00482,0.00819,0.98699,0.5758305392104947,0.13946846031320967,0.09337994378527348,0.0005307877361006784,True Eclipse
TOI-1994b,False,0.5472485884555746,0.05449,0.06805,0.04908,0.88287,0.577349570227409,0.30731428122542265,0.05449486836052245,0.0010370152191902832,True Eclipse
Gaia-2b,False,0.7670684261907371,0.127680705,0.0,0.0,0.0,0.7522713075778107,0.18128033039878813,,,False Eclipse
TOI-2015b,False,0.8007859302020001,0.09278,0.0,0.0,1.0,0.8023054639200712,0.04524897902152556,0.09278038551521697,0.0003268294889336971,True Eclipse
HATS-12b,False,0.5653851825171334,0.063,0.0154,0.02823,0.95637,0.5774731546614567,0.2127767223931565,0.06300749107951072,0.0022063142813209466,True Eclipse
TOI-2109b,False,0.7339728846112619,0.08155,0.01395,0.05934,0.92671,0.7150540290268369,0.16249300712734158,0.08154967520610225,0.00021955147779790038,True Eclipse
EPIC246851721b,False,0.6304350444943514,0.0681,0.00656,0.01109,0.98235,0.6169315063993696,0.1428419958241167,0.06810209253409617,0.002545259629738953,True Eclipse
K2-30b,False,0.7383586906356296,0.1302,0.00015,0.07531,0.92454,0.7403677857628174,0.09107466898230004,0.1302052456400935,0.0025999829667973863,True Eclipse
K2-287b,False,0.6562239076376181,0.08014,0.0,0.0,1.0,0.6584310449350262,0.04826815523551353,0.08013856208846426,0.0009237735479557724,True Eclipse
LTT9779b,True,0.888695842011889,0.0455,0.13033,0.14848,0.72119,0.8669046553277717,0.2017831065508285,0.04548595275777547,0.0019671242044396868,True Eclipse
TrES-4b,True,0.721994527182365,0.10452,0.01454,0.08915,0.89631,0.7106036450851881,0.17476530828571282,0.10451898097509625,0.0006915670484955721,True Eclipse
WASP-43b,True,0.6665436076027313,0.1588,0.00499,0.06716,0.92785,0.6505818247367782,0.14826223329741267,0.15879719641621648,0.00398588981649264,True Eclipse
HD219666b,False,0.8310137644634883,0.0421,0.00453,0.0289,0.96657,0.8317302336590977,0.06899387916489383,0.04210134024955264,0.0006001724239947662,True Eclipse
HAT-P-44b,False,0.1791858748407414,0.1343,0.0,0.0,1.0,0.18377270169072948,0.08125607532015702,0.13429921016989937,0.0010009893129692513,True Eclipse
