Planet,eclipse_observed,b_occ_median,b_occ_16,b_occ_84,k_rp_rs,Max Tier,prob_false_eclipse,prob_grazing_eclipse,prob_true_eclipse,dominant_regime
K2-232b,False,0.1229635731652027,0.0511147354731244,0.1951368500072172,0.08811,2,0.0,0.0,1.0,True Eclipse
TOI-1422b,False,0.2001527033292275,0.0997333392263406,0.3045892354770381,0.0356,2,0.0,0.0,1.0,True Eclipse
TOI-2134b,False,0.2411072447906116,0.1060764930550244,0.3883425025222895,0.03475,2,0.0,0.0,1.0,True Eclipse
HAT-P-4b,True,0.0163901179615804,0.0107724574827319,0.0250986575176451,0.082,2,0.0,0.0,1.0,True Eclipse
HATS-57b,False,0.2747789148364765,0.2005940440418796,0.3487505440440225,0.1218,2,0.0,0.0,1.0,True Eclipse
TOI-5027b,False,0.4321324224625761,0.3981930628413876,0.467280488980538,0.106,2,0.0,0.0,1.0,True Eclipse
TOI-2076c,False,0.0700708543380441,0.028317324458265,0.1223082833130619,0.04069,2,0.0,0.0,1.0,True Eclipse
TOI-1268b,False,0.3711529435983865,0.2873706792936746,0.4590604867517142,0.091,2,0.0,0.0,1.0,True Eclipse
XO-4b,True,0.1512998472538045,0.0753170540037606,0.2370058677397097,0.088588522,2,0.0,0.0,1.0,True Eclipse
NGTS-13b,False,0.1738253807448951,0.0687606676502097,0.2917750035790796,0.06563478,2,0.0,0.0,1.0,True Eclipse
WASP-65b,True,0.1375668128888135,0.0634308492817968,0.2412463352825514,0.113140699,2,0.0,0.0,1.0,True Eclipse
TOI-481b,False,0.1999888314219748,0.1255678391402841,0.2771701821823429,0.0614,2,0.0,0.0,1.0,True Eclipse
TOI-2977b,False,0.1016035801139616,0.0396717053196179,0.1675265809290844,0.112435594,2,0.0,0.0,1.0,True Eclipse
TOI-5882b,False,0.2127445402884759,0.0870908821773601,0.3402235461360693,0.0465,2,0.0,0.0,1.0,True Eclipse
WASP-55b,False,0.0718717849914503,0.0351163103375384,0.1131659750335727,0.125389331,2,0.0,0.0,1.0,True Eclipse
Qatar-5b,False,0.1753062686103979,0.0752898718162686,0.3010361647606143,0.1061,2,0.0,0.0,1.0,True Eclipse
HATS-37Ab,False,0.138766820029859,0.0599370318137206,0.2365717899246744,0.0707,2,0.0,0.0,1.0,True Eclipse
TOI-1266b,False,0.5441072488359735,0.4884835269323736,0.6034595172046099,0.0545,2,0.0,0.0,1.0,True Eclipse
CoRoT-19b,False,0.2326501335747262,0.1519512059980708,0.3154383502907288,0.0786,2,0.0,0.0,1.0,True Eclipse
WASP-117b,False,0.1865214071557734,0.1222769615347516,0.2542869161239686,0.089675813,2,0.0,0.0,1.0,True Eclipse
TOI-3023b,False,0.1296374964603601,0.0484565170715116,0.2193124181701501,0.090317804,2,0.0,0.0,1.0,True Eclipse
WASP-118b,False,0.1501043589807862,0.061887264153372,0.2580793730295561,0.087251336,2,0.0,0.0,1.0,True Eclipse
WASP-41b,False,0.0978079444801146,0.0481074152799659,0.1560646462744524,0.13619151,2,0.0,0.0,1.0,True Eclipse
TOI-815b,False,0.2664455292512427,0.1853194036040368,0.3564238454516484,0.0349,2,0.0,0.0,1.0,True Eclipse
HAT-P-11b,True,0.2265037172891427,0.2102059611071507,0.2426383046336013,0.058993,2,0.0,0.0,1.0,True Eclipse
HD97658b,False,0.2424853344643904,0.1047199192821405,0.3923051016227541,0.0306,2,0.0,0.0,1.0,True Eclipse
WASP-22b,False,0.1281472072694998,0.0613873463398197,0.2043380167019744,0.101853281,2,0.0,0.0,1.0,True Eclipse
TOI-1728b,False,0.4078025043194183,0.3074885542434679,0.5465071531996237,0.074,2,0.0,0.0,1.0,True Eclipse
WASP-132b,False,0.1800973373235702,0.1416104341617363,0.2244374624666059,0.12219,2,0.0,0.0,1.0,True Eclipse
TOI-6478b,False,0.1785594514390275,0.1177978551552141,0.2577640161284518,0.18027,2,0.0,0.0,1.0,True Eclipse
HAT-P-68b,False,0.2088449156595185,0.1441343981787849,0.2900481711663477,0.1644,2,0.0,0.0,1.0,True Eclipse
TOI-270d,False,0.1846608272714519,0.0865946370022567,0.2983776353591993,0.05163,2,0.0,0.0,1.0,True Eclipse
HD235088b,False,0.4091363237826794,0.3087181390690883,0.5003700896839014,0.02375,2,0.0,0.0,1.0,True Eclipse
WASP-180Ab,False,0.2815224581023526,0.2222919575959899,0.3271654122785072,0.107080445,2,0.0,0.0,1.0,True Eclipse
TOI-561c,False,0.136443560697136,0.0547926494868933,0.2083620097962528,0.0316,2,0.0,0.0,1.0,True Eclipse
SPECULOOS-3b,False,0.1254258374456166,0.0526534995901316,0.2148446025775628,0.07273,2,0.0,0.0,1.0,True Eclipse
HD332231b,False,0.1520841476919151,0.0614468603662135,0.2422403483811298,0.06976,2,0.0,0.0,1.0,True Eclipse
TRAPPIST-1b,True,0.0962169179470035,0.0440945009955363,0.1595724932110278,0.0859,2,0.0,0.0,1.0,True Eclipse
TOI-5300b,False,0.1324823495195591,0.0548886159595223,0.2226612492047287,0.1389,2,0.0,0.0,1.0,True Eclipse
TRAPPIST-1f,False,0.3039143319243645,0.234847130319397,0.3579680464708158,0.0804,2,0.0,0.0,1.0,True Eclipse
HD191939b,False,0.6138334251541211,0.578863746953429,0.6595618367099693,0.03319,2,0.0,0.0,1.0,True Eclipse
GJ3470b,True,0.2781472718068976,0.169872460833716,0.4234521009280919,0.07642,2,0.0,0.0,1.0,True Eclipse
HAT-P-9b,False,0.5412324297313464,0.4781050621000454,0.6061246758066633,0.10696,2,0.0,0.0,1.0,True Eclipse
WASP-61b,False,0.0998206414288418,0.0392422076031948,0.1543897426430754,0.089455287,2,0.0,0.0,1.0,True Eclipse
TRAPPIST-1e,False,0.1861858350494858,0.1288783251910523,0.2433990635631625,0.07079,2,0.0,0.0,1.0,True Eclipse
K2-260b,False,0.0845457379103198,0.0328744354011806,0.1335678600381096,0.09617,2,0.0,0.0,1.0,True Eclipse
TRAPPIST-1c,True,0.1028661399398894,0.0482235840022783,0.1651103526273981,0.0844,2,0.0,0.0,1.0,True Eclipse
TOI-3714b,False,0.2688701114085517,0.1696089459868314,0.3702740603978808,0.204,2,0.0,0.0,1.0,True Eclipse
WASP-197b,False,0.412733081168727,0.3236298601474723,0.4876632587066684,0.0627,2,0.0,0.0,1.0,True Eclipse
TRAPPIST-1d,False,0.0734155189533063,0.0297950785071768,0.1271955090613631,0.06063,2,0.0,0.0,1.0,True Eclipse
TOI-4087b,False,0.3155441238444571,0.2341395341085995,0.3990765338549128,0.107568134,2,0.0,0.0,1.0,True Eclipse
WASP-37b,False,0.193151552166516,0.080722020007758,0.3247999904433481,0.11884817,2,0.0,0.0,1.0,True Eclipse
TRAPPIST-1h,False,0.369354395912542,0.2880887111031465,0.4312469122078777,0.05809,2,0.0,0.0,1.0,True Eclipse
LHS1140c,True,0.0975461424232798,0.0387868526782554,0.1595899491431011,0.054013681,2,0.0,0.0,1.0,True Eclipse
WASP-89b,False,0.1306053544715011,0.0523772965118697,0.2220866425795592,0.12144681,2,0.0,0.0,1.0,True Eclipse
HAT-P-15b,False,0.2459891933412629,0.1926627786499118,0.298097761307172,0.1019,2,0.0,0.0,1.0,True Eclipse
HATS-13b,False,0.2322027109734701,0.14795612257383,0.326838265478195,0.1402,2,0.0,0.0,1.0,True Eclipse
Qatar-7b,False,0.090131206973023,0.0327446987541709,0.1703106564758537,0.11,2,0.0,0.0,1.0,True Eclipse
TOI-5005b,False,0.1263656074262026,0.0484763000915382,0.21720629289418,0.0616,2,0.0,0.0,1.0,True Eclipse
LHS3844b,False,0.1786236305030453,0.1079772991805295,0.2512442107706608,0.0635,2,0.0,0.0,1.0,True Eclipse
WASP-154b,False,0.2959350497065334,0.2148187799702756,0.3799753312462679,0.12,2,0.0,0.0,1.0,True Eclipse
TRAPPIST-1g,False,0.3704649290449527,0.2924005587145858,0.4243816638807666,0.08692,2,0.0,0.0,1.0,True Eclipse
TOI-1296b,False,0.1455914547560634,0.061951136523495,0.2332064790502269,0.07599,2,0.0,0.0,1.0,True Eclipse
TIC393818343b,False,0.1370894383314363,0.0545069894403998,0.2181632890727244,0.10295,2,0.0,0.0,1.0,True Eclipse
HAT-P-18b,False,0.3483541598547023,0.2609871218428091,0.4399075156809271,0.1365,2,0.0,0.0,1.0,True Eclipse
Kepler-6b,True,0.1343572757695788,0.1001402794103309,0.1694309126129685,0.09424,2,0.0,0.0,1.0,True Eclipse
HD28109c,False,0.3455263527434622,0.2471144731580964,0.4499640844023514,0.02632,2,0.0,0.0,1.0,True Eclipse
TOI-1135b,False,0.0080699324245358,0.003321750637997,0.0159704780425374,0.0697,2,0.0,0.0,1.0,True Eclipse
TOI-4137b,False,0.5819399379176322,0.5247643943843068,0.64362426318576,0.086540759,2,0.0,0.0,1.0,True Eclipse
HAT-P-37b,False,0.4946382470970426,0.4135453688385919,0.5733964659095404,0.1378,2,0.0,0.0,1.0,True Eclipse
Qatar-9b,False,0.101669674722196,0.0406563445797281,0.1807120087611594,0.1489,2,0.0,0.0,1.0,True Eclipse
HAT-P-43b,False,0.1803122709733446,0.0833127532555738,0.2937463337645254,0.1193,2,0.0,0.0,1.0,True Eclipse
Kepler-5b,True,0.0900597686048961,0.0521618212285667,0.1420280604072445,0.079965,2,0.0,0.0,1.0,True Eclipse
TOI-2015b,False,0.8007859302020001,0.7479264951507497,0.8584277308685739,0.09278,2,0.0,0.0,1.0,True Eclipse
HAT-P-12b,True,0.1930928187715195,0.1079879444703413,0.2854872597154992,0.1406,2,0.0,0.0,1.0,True Eclipse
HAT-P-21b,False,0.3825605772918768,0.282953487059028,0.4791963424365105,0.095,2,0.0,0.0,1.0,True Eclipse
WASP-102b,False,0.1006425426828987,0.0551046855841089,0.1637100181450106,0.0997,2,0.0,0.0,1.0,True Eclipse
WASP-29b,True,0.2594518897158441,0.128882337706088,0.4080351700287624,0.100161098,2,0.0,0.0,1.0,True Eclipse
HAT-P-44b,False,0.1791858748407414,0.1027479848640879,0.2641481268297318,0.1343,2,0.0,0.0,1.0,True Eclipse
K2-287b,False,0.6562239076376181,0.6121697763504568,0.7054753271707642,0.08014,2,0.0,0.0,1.0,True Eclipse
TOI-2107b,False,0.0928515474315144,0.0391121615449072,0.1427774860119275,0.1335,2,0.0,0.0,1.0,True Eclipse
GJ1214b,True,0.269270335261501,0.246657996789876,0.2943039125712776,0.11589,2,0.0,0.0,1.0,True Eclipse
TOI-559b,False,0.1770761385156042,0.1062242106207027,0.2725533578782962,0.09097,2,0.0,0.0,1.0,True Eclipse
TOI-4153b,False,0.1844424618129497,0.1017164084034605,0.2926735027101563,0.0921,2,0.0,0.0,1.0,True Eclipse
TOI-2570b,False,0.3233804395659865,0.2411983747248414,0.4272031383459453,0.114212044,2,0.0,0.0,1.0,True Eclipse
HATS-4b,False,0.2182926317651856,0.1331363290061699,0.308380895473227,0.1132,2,0.0,0.0,1.0,True Eclipse
HAT-P-62b,False,0.2360058315763061,0.1480592879736186,0.3316724521313868,0.0942,2,0.0,0.0,1.0,True Eclipse
LP791-18c,False,0.1414237180599686,0.0677896603360686,0.2190438868478292,0.12261,2,0.0,0.0,1.0,True Eclipse
WASP-56b,False,0.2606724527077591,0.1969562910227118,0.3120586411078201,0.10095,2,0.0,0.0,1.0,True Eclipse
HAT-P-26b,False,0.3231443477937032,0.154496560156851,0.4483883694111593,0.0737,2,0.0,0.0,1.0,True Eclipse
HAT-P-25b,False,0.3326872418832132,0.2648752328857816,0.4174596608154774,0.1269,2,0.0,0.0,1.0,True Eclipse
HAT-P-63b,False,0.2427523597084366,0.1533923230817052,0.3328029204764933,0.1191,2,0.0,0.0,1.0,True Eclipse
KOI-13b,True,0.2535771675975546,0.249507309207509,0.257478710034489,0.087373,2,0.0,0.0,1.0,True Eclipse
WASP-42b,False,0.4217995735123998,0.3610871728173911,0.4893597051799788,0.128602201,2,0.0,0.0,1.0,True Eclipse
TOI-3693b,False,0.1747183535643852,0.0829588515846308,0.2806358216233562,0.146024346,2,0.0,0.0,1.0,True Eclipse
TOI-3884b,False,0.0908371630499249,0.03672380139018,0.1419165301739723,0.197,2,0.0,0.0,1.0,True Eclipse
HATS-5b,False,0.1630172295950504,0.0956484009183816,0.2343356716467926,0.1076,2,0.0,0.0,1.0,True Eclipse
WASP-11b,False,0.0867759097306423,0.0276387929903834,0.1781672743129754,0.128164697,2,0.0,0.0,1.0,True Eclipse
WASP-105b,False,0.0861869953497591,0.0367639486315109,0.1512546277661997,0.109613531,2,0.0,0.0,1.0,True Eclipse
GJ806b,False,0.2780237231203553,0.1935621084861306,0.3733987467681282,0.0294,2,0.0,0.0,1.0,True Eclipse
Qatar-8b,False,0.1058950826164304,0.0366095222560091,0.2005446991825405,0.1005,2,0.0,0.0,1.0,True Eclipse
WASP-116b,False,0.0637325241680182,0.0293974298835441,0.0839096417853214,0.0881,2,0.0,0.0,1.0,True Eclipse
TOI-2443b,False,0.1276166010131725,0.0584375963935379,0.2016390139549493,0.03436,2,0.0,0.0,1.0,True Eclipse
WASP-28b,False,0.2005063646895122,0.1032921386483054,0.3145646160127597,0.11394071,2,0.0,0.0,1.0,True Eclipse
TOI-270c,False,0.2898760002035722,0.181422606565509,0.3958956206490471,0.05701,2,0.0,0.0,1.0,True Eclipse
WASP-7b,False,0.1028080739161569,0.0333171593568371,0.2047218265807742,0.076358384,2,0.0,0.0,1.0,True Eclipse
TOI-181b,False,0.3950823048531559,0.313033758637722,0.4800602525833676,0.0854,2,0.0,0.0,1.0,True Eclipse
TOI-1136d,False,0.2520748852974263,0.1440898790818132,0.3656689555627393,0.04379,2,0.0,0.0,1.0,True Eclipse
TOI-3331Ab,False,0.5656240761001872,0.5171796577384421,0.6167672075646943,0.124999148,2,0.0,0.0,1.0,True Eclipse
HD1397b,False,0.1838714278841479,0.083574786576971,0.2847288553965089,0.04513,2,0.0,0.0,1.0,True Eclipse
WASP-47b,False,0.1652071832570265,0.1367920751204853,0.194254831810168,0.10193,2,0.0,0.0,1.0,True Eclipse
HD191939d,False,0.4350998057904343,0.3686831273365058,0.4818466356567233,0.02916,2,0.0,0.0,1.0,True Eclipse
HD221416b,False,0.5982316544509225,0.5415038506891497,0.6597494648431669,0.02854,2,0.0,0.0,1.0,True Eclipse
HD260655b,False,0.6773758241779848,0.6315840177591437,0.7227553522691229,0.02586,2,0.0,0.0,1.0,True Eclipse
WASP-161b,False,0.1498451468421614,0.05469329578972,0.2525159436603233,0.0671,2,0.0,0.0,1.0,True Eclipse
HATS-2b,False,0.2561340467352694,0.1731038098279378,0.3415448763327367,0.1335,2,0.0,0.0,1.0,True Eclipse
Kepler-25b,False,0.0806620448254138,0.0239563939780764,0.173575568117395,0.018412,2,0.0,0.0,1.0,True Eclipse
GJ486b,True,0.1296147571395689,0.0597195246920385,0.205720034065845,0.037244,2,0.0,0.0,1.0,True Eclipse
HD110067b,False,0.3414221990317526,0.2609987924892513,0.4072570010136093,0.0256,2,0.0,0.0,1.0,True Eclipse
WASP-114b,False,0.4442716908121875,0.3744253708307705,0.5146846782849245,0.096223241,2,0.0,0.0,1.0,True Eclipse
HAT-P-19b,True,0.3753049108684478,0.2927709266775943,0.4623768302123223,0.1418,2,0.0,0.0,1.0,True Eclipse
XO-1b,True,0.2233658422398232,0.1221630382204415,0.3327393860720968,0.133124387,2,0.0,0.0,1.0,True Eclipse
TOI-1259Ab,False,0.0643250029186202,0.025063463186211,0.1072899969306569,0.14762,2,0.0,0.0,1.0,True Eclipse
GJ1132b,True,0.4805551209366369,0.4294442791075863,0.5362001852532383,0.04943,2,0.0,0.0,1.0,True Eclipse
HAT-P-64b,False,0.2180328644519536,0.129146798185202,0.3143455912375287,0.1007,2,0.0,0.0,1.0,True Eclipse
55Cnce,True,0.1782264191030691,0.0770627859920263,0.2772226602521236,0.0202,2,0.0,0.0,1.0,True Eclipse
TOI-5232b,False,0.2204846993445268,0.095469096756079,0.343528499843125,0.0656,2,0.0,0.0,1.0,True Eclipse
HAT-P-35b,False,0.3483911718727827,0.2228062595151831,0.4774851889051123,0.0954,2,0.0,0.0,1.0,True Eclipse
K2-140b,False,0.4066445316338905,0.3173415876996301,0.472430490575259,0.117,2,0.0,0.0,1.0,True Eclipse
HAT-P-24b,False,0.185278904772335,0.0999992415501405,0.2738466479391321,0.097,2,0.0,0.0,1.0,True Eclipse
HATS-35b,False,0.2347057174542599,0.126630450062747,0.3549118759626675,0.1051,2,0.0,0.0,1.0,True Eclipse
NGTS-8b,False,0.4151467614239481,0.3465405047062521,0.4818147929378019,0.114,2,0.0,0.0,1.0,True Eclipse
WASP-6b,True,0.278439286508696,0.1792817962960902,0.3841754952946501,0.144993926,2,0.0,0.0,1.0,True Eclipse
WASP-64b,True,0.309844061629891,0.2296089251232161,0.4034203608317328,0.1234,2,0.0,0.0,1.0,True Eclipse
TrES-1b,True,0.0056186836032147,0.001644829374222,0.0124187014925648,0.136613922,2,0.0,0.0,1.0,True Eclipse
TOI-1601b,False,0.1543349752463632,0.0609166648301387,0.2420161923235148,0.05827,2,0.0,0.0,1.0,True Eclipse
TOI-1107b,False,0.1688079482374908,0.0726118392821891,0.2723860048485831,0.07379,2,0.0,0.0,1.0,True Eclipse
HATS-72b,False,0.1475800549876061,0.1134693502264203,0.1821634837489844,0.1029,2,0.0,0.0,1.0,True Eclipse
TOI-1136c,False,0.1518544948039315,0.0608640910993954,0.2324115666676288,0.02725,2,0.0,0.0,1.0,True Eclipse
HAT-P-17b,False,0.2495381407468638,0.2165067305232027,0.3073435260274076,0.1238,2,0.0,0.0,1.0,True Eclipse
HD191939c,False,0.6142035854696227,0.55643941896944,0.6663192026895974,0.03118,2,0.0,0.0,1.0,True Eclipse
DSTucAb,False,0.1790071434154948,0.0711231845931172,0.2979400743116978,0.05419,2,0.0,0.0,1.0,True Eclipse
HD110067d,False,0.4773780317500158,0.3734900702504825,0.5519350241352049,0.0332,2,0.0,4e-05,0.99996,True Eclipse
GJ367b,True,0.5952744304156029,0.5317355454436848,0.6640097214389786,0.01399,2,0.0,5e-05,0.99995,True Eclipse
TOI-2567b,False,0.259960065076532,0.1449668040341079,0.4260176292595328,0.05942682,2,0.0,0.00021,0.99979,True Eclipse
WASP-155b,False,0.4202309082401477,0.32431848379098,0.4947222753845202,0.0997,2,0.0,0.00037,0.99963,True Eclipse
TOI-1478b,False,0.4794115908421244,0.404998337748333,0.5712462869376785,0.104,2,0.0,0.00038,0.99962,True Eclipse
WASP-185b,False,0.5878360740545523,0.5210434555317385,0.6594933960579524,0.085635571,2,0.0,0.00046,0.99954,True Eclipse
WASP-138b,False,0.2052163972119157,0.082874500299,0.3330703719217044,0.08236127,2,0.0,0.00049,0.99951,True Eclipse
TOI-3785b,False,0.6491534270522675,0.6079462050505572,0.7015445051663257,0.0962,2,0.0,0.00053,0.99947,True Eclipse
TOI-1136f,False,0.4183702277444511,0.3032997401265171,0.558419388080753,0.03671,2,0.0,0.00073,0.99927,True Eclipse
NGTS-12b,False,0.189970214070328,0.0759121451171386,0.332202495950386,0.0678,2,0.0,0.00098,0.99902,True Eclipse
HATS-64b,False,0.2986184131223192,0.1839310685844203,0.4212204821530125,0.0817,2,0.0,0.00099,0.99901,True Eclipse
HATS-38b,False,0.4604663037537122,0.3597617653652484,0.5403735587436989,0.057,2,0.0,0.00112,0.99888,True Eclipse
TOI-1710b,False,0.1786142416610514,0.06063361167702,0.3401827566892286,0.048,2,0.0,0.00115,0.99885,True Eclipse
WASP-159b,False,0.1754377622425459,0.0713306460637497,0.3083848093156534,0.067209718,2,0.0,0.00119,0.99881,True Eclipse
KOI-12b,False,0.3271671366598058,0.2243551999454165,0.4212020214078626,0.09049,2,0.0,0.00135,0.99865,True Eclipse
HATS-60b,False,0.4380811692375087,0.3466629450416146,0.5189295965270729,0.0811,2,0.0,0.00141,0.99859,True Eclipse
Kepler-435b,False,0.5349317582173092,0.4553546571204858,0.6199011005144063,0.06384,2,0.0,0.00169,0.99831,True Eclipse
KELT-6b,False,0.2404743647910679,0.1055363923658976,0.3941756921753126,0.07761,2,0.0,0.00174,0.99826,True Eclipse
HATS-9b,False,0.245268478592343,0.1049906265356912,0.383078811358759,0.0725,2,0.0,0.00178,0.99822,True Eclipse
HAT-P-28b,False,0.2942261345274022,0.1683932735064272,0.4270329361590736,0.113,2,0.0,0.00178,0.99822,True Eclipse
K2-138f,False,0.5483651160749623,0.4565158366710199,0.6469496655145206,0.03085,2,0.0,0.0018,0.9982,True Eclipse
Qatar-10b,False,0.335221307251665,0.2271484610047953,0.4463916650867197,0.1265,2,0.0,0.00194,0.99806,True Eclipse
HIP67522b,False,0.1524952279472854,0.0463081422562584,0.3197274260138626,0.06644,2,0.0,0.00196,0.99804,True Eclipse
TOI-2364b,False,0.194647421546437,0.0896050993001169,0.3285083914602407,0.089076458,2,0.0,0.00215,0.99785,True Eclipse
TOI-163b,False,0.3506739301787462,0.2606741790941161,0.4350486906110422,0.09082,2,0.0,0.00221,0.99779,True Eclipse
WASP-160Bb,False,0.1966259555387911,0.091567328058509,0.3256636793203377,0.129,2,0.0,0.00241,0.99759,True Eclipse
TOI-3364b,False,0.2050553054217285,0.092547125583963,0.3482378245810719,0.079009224,2,0.0,0.00246,0.99754,True Eclipse
HD63935b,False,0.4782655266156165,0.3777602170727909,0.5578824584961994,0.0285,2,0.0005,0.00204,0.99746,True Eclipse
HD152843c,False,0.4912822391904315,0.402723209228103,0.5892801062338153,0.03764,2,0.0,0.00265,0.99735,True Eclipse
TOI-4010c,False,0.3160430818743845,0.2358242769799789,0.4690917969616216,0.065,2,0.0,0.00265,0.99735,True Eclipse
TOI-2583Ab,False,0.2535952846206749,0.1363008698966531,0.4027621108711562,0.089752108,2,0.0,0.00276,0.99724,True Eclipse
WASP-99b,False,0.1966303188873937,0.0746286726523543,0.3591732473082973,0.063913377,2,0.0,0.00278,0.99722,True Eclipse
TOI-2989b,False,0.3405716900728482,0.248822863784836,0.4377113313999219,0.152,2,0.0,0.00282,0.99718,True Eclipse
TOI-4377b,False,0.5904714162878069,0.5038868826150456,0.6980005510801978,0.0392,2,0.0,0.00288,0.99712,True Eclipse
HAT-P-51b,False,0.2601232106256835,0.1488737763285763,0.3754202845099585,0.1278,2,0.0,0.00304,0.99696,True Eclipse
TOI-858Bb,False,0.3886199091740255,0.2926474201672699,0.4826320249918402,0.098598754,2,0.0,0.00335,0.99665,True Eclipse
K2-32b,False,0.3396365215969665,0.2385432413306616,0.5122195066572838,0.05642,2,0.0,0.00342,0.99658,True Eclipse
WASP-5b,True,0.3406263351091393,0.2000446393965411,0.4486059717472824,0.1106,2,0.0,0.00351,0.99649,True Eclipse
HAT-P-29b,False,0.4030040272857607,0.2909202905129037,0.527587972213897,0.0885,2,0.0,0.00353,0.99647,True Eclipse
HAT-P-5b,False,0.4032574128080192,0.3042719714773139,0.4974412840787038,0.1106,2,0.0,0.0036,0.9964,True Eclipse
TOI-2818b,False,0.3298702657625788,0.2292904241953272,0.4605592819898182,0.113967079,2,0.0,0.00377,0.99623,True Eclipse
WASP-83b,False,0.2206591512524479,0.095771933981214,0.3715881431014747,0.101783993,2,0.0,0.00402,0.99598,True Eclipse
HATS-3b,False,0.4724176302320632,0.3726807513732907,0.5600739648601643,0.1011,2,0.0,0.00403,0.99597,True Eclipse
TOI-1231b,False,0.2977277244673752,0.1398094622968107,0.4739127039588857,0.0701,2,0.00048,0.00382,0.9957,True Eclipse
WASP-63b,True,0.2476214542738467,0.1157840021792189,0.402685448254711,0.077900745,2,0.00129,0.00326,0.99545,True Eclipse
WASP-32b,False,0.6365434862734229,0.5639305617308612,0.7128485984394618,0.109243215,2,0.0,0.00458,0.99542,True Eclipse
HAT-P-55b,False,0.36945962080724,0.2475018422881619,0.4923166377758732,0.1202,2,0.0,0.00461,0.99539,True Eclipse
TOI-4551b,False,0.3320023383928475,0.168725497349594,0.5248882907955106,0.0308,2,0.00269,0.00197,0.99534,True Eclipse
WASP-73b,False,0.2672351183883975,0.1040524197841433,0.4472867911321034,0.057,2,0.00224,0.00243,0.99533,True Eclipse
TOI-178d,False,0.4680780670651104,0.3551837064328225,0.5720193502757774,0.03623,2,0.00268,0.00208,0.99524,True Eclipse
TOI-892b,False,0.411631090007215,0.265431088355326,0.537857617948143,0.079,2,0.00019,0.00459,0.99522,True Eclipse
TOI-4438b,False,0.3278325847122676,0.214295311428415,0.5322897550052171,0.062,2,0.0,0.00482,0.99518,True Eclipse
TOI-2421b,False,0.4135591548848974,0.3187305247120465,0.5651674326265462,0.054317419,2,0.00202,0.00293,0.99505,True Eclipse
TOI-3688Ab,False,0.2535133656108935,0.1295511284425273,0.4153804885083402,0.092107568,2,0.00141,0.00358,0.99501,True Eclipse
TOI-2497b,False,0.3102943744076533,0.173840356306716,0.4906748829933237,0.04333,2,0.0028,0.00241,0.99479,True Eclipse
WASP-88b,False,0.2270272954326023,0.0928518612977232,0.3837436977859284,0.084,2,0.00202,0.00327,0.99471,True Eclipse
Kepler-7b,True,0.5522444587483472,0.4437357343386836,0.6240117163243095,0.08294,2,0.0,0.00544,0.99456,True Eclipse
TOI-2236b,False,0.7625397920573325,0.7214825276057322,0.8033014852859673,0.083751915,2,0.0,0.00545,0.99455,True Eclipse
HAT-P-58b,False,0.5184061920653593,0.4026532145876786,0.6113682885237117,0.0895,2,0.0,0.0056,0.9944,True Eclipse
HAT-P-39b,False,0.3253538924536899,0.1985725658832179,0.4695771770341258,0.0993,2,0.00084,0.00485,0.99431,True Eclipse
TOI-3976Ab,False,0.4818972951928781,0.3633662459826428,0.5930278313090499,0.074966782,2,0.00107,0.0048,0.99413,True Eclipse
WASP-176b,False,0.3281139225072474,0.2034514650962564,0.4756564821437616,0.080341736,2,0.0025,0.00339,0.99411,True Eclipse
