Planet,Dataset,eclipse_observed,b_occ_median,b_occ_16,b_occ_84,b_occ_std,b_occ_err_lower,b_occ_err_upper,k_rp_rs,one_minus_k,one_plus_k,acceptance_fraction
TOI-2920.01,TPC,,0.0014701961665837791,-0.05416458743958368,0.05501708549330298,0.057661178043560773,0.055634783606167464,0.0535468893267192,0.127749755,0.872250245,1.127749755,0.49253125000000003
TOI-2921.01,TPC,,0.0030889092045231848,-0.0567633240202089,0.06374457108238543,0.06355801960788124,0.059852233224732085,0.06065566187786225,0.104880885,0.895119115,1.104880885,0.49433333333333335
TOI-2923.01,TPC,,0.0021713227400110956,-0.07697709332571445,0.08027706792519822,0.08230171454158426,0.07914841606572555,0.07810574518518712,0.095341491,0.904658509,1.0953414910000001,0.4978125
TOI-2924.01,TPC,,-0.0006287632902851405,-0.10965276146312893,0.10545880651315215,0.11243485028003987,0.10902399817284379,0.10608756980343728,0.07567452,0.92432548,1.07567452,0.49662500000000004
TOI-2925.01,TPC,,-0.0009923052553575341,-0.03710724889780343,0.03443258977809475,0.03770524447329511,0.0361149436424459,0.03542489503345228,0.052249402,0.947750598,1.052249402,0.4950104166666667
TOI-2928.01,TPC,,-0.0005240815117612963,-0.0609738321889931,0.05965705922632024,0.06281113880081428,0.0604497506772318,0.060181140738081534,0.083964278,0.9160357219999999,1.083964278,0.49483333333333335
TOI-2931.01,TPC,,-0.0032543688848531713,-0.08551703852375687,0.07958849807237652,0.08824067182483379,0.0822626696389037,0.08284286695722969,0.062289646,0.937710354,1.062289646,0.49441666666666667
TOI-2932.01,TPC,,0.002419237119518449,-0.04019837195701486,0.04470684321514191,0.04456949547429832,0.04261760907653331,0.04228760609562346,0.077201036,0.922798964,1.077201036,0.49630208333333337
TOI-2938.01,TPC,,0.00022425737239708756,-0.10667087253973108,0.10578922159200206,0.11067440563313273,0.10689512991212817,0.10556496421960497,0.128569048,0.871430952,1.128569048,0.4956666666666667
TOI-2939.01,TPC,,-0.00232605957074065,-0.07791435935438185,0.07533113546348105,0.08041261270735309,0.07558829978364119,0.07765719503422171,0.098944429,0.901055571,1.098944429,0.4952708333333333
TOI-2942.01,TPC,,-0.0004701349686713331,-0.04493780686869069,0.04606832991959081,0.048121358790532365,0.04446767190001936,0.046538464888262146,0.068774995,0.9312250049999999,1.068774995,0.49465624999999996
TOI-2945.01,TPC,,-0.0006259418892701402,-0.043435569734757554,0.04251773380575716,0.04519888026382196,0.04280962784548741,0.0431436756950273,0.074161985,0.925838015,1.074161985,0.49471875
TOI-2946.01,TPC,,-0.005446309044153412,-0.1260287694767787,0.11897489251835948,0.12815369664551893,0.1205824604326253,0.12442120156251289,0.140854535,0.859145465,1.140854535,0.49309375
TOI-2950.01,TPC,,-9.996026549657154e-05,-0.05243335329521424,0.05024825042141438,0.05421663585677687,0.052333393029717665,0.05034821068691095,0.077846002,0.922153998,1.077846002,0.49597916666666664
TOI-2952.01,TPC,,0.010025594946406232,-0.25558674038351437,0.26933073095725213,0.27644521629772767,0.2656123353299206,0.25930513601084587,0.117260394,0.882739606,1.117260394,0.49320833333333336
TOI-2955.01,TPC,,-0.00023821799430615568,-0.011423358389561631,0.010974204224933838,0.011840368454191062,0.011185140395255476,0.011212422219239994,0.066332496,0.933667504,1.066332496,0.49415624999999996
TOI-2956.01,TPC,,0.002826110300478894,-0.09692203920796898,0.1021514337823647,0.10488869331398301,0.09974814950844788,0.0993253234818858,0.121614144,0.878385856,1.121614144,0.4954375
TOI-2961.01,TPC,,-0.005826279150560789,-0.08314699713749397,0.07607494698057453,0.08351934454345904,0.07732071798693319,0.08190122613113532,0.101094016,0.898905984,1.101094016,0.49595833333333333
TOI-2962.01,TPC,,0.000659966975743446,-0.045947488400522915,0.048040529705511655,0.04982693903439514,0.046607455376266364,0.047380562729768205,0.059160798,0.940839202,1.059160798,0.49416666666666664
TOI-2964.01,TPC,,0.004964870320313803,-0.08119321866360035,0.08852848521195805,0.09049731493620393,0.08615808898391415,0.08356361489164425,0.102029408,0.897970592,1.102029408,0.49380208333333336
TOI-2966.01,TPC,,-0.00036739631416177415,-0.018970825939433646,0.018820959216810353,0.019830638237268525,0.01860342962527187,0.019188355530972128,0.041593269,0.958406731,1.041593269,0.4993020833333333
TOI-2984.01,TPC,,-9.789373929824566e-05,-0.18907043987476144,0.1793067399144417,0.19345173052663628,0.1889725461354632,0.17940463365373996,0.142618372,0.857381628,1.142618372,0.5003645833333334
TOI-2986.01,TPC,,-0.00010940905070658282,-0.05269403624264269,0.0526166209089814,0.05522694491539164,0.05258462719193611,0.05272602995968798,0.056035703,0.943964297,1.056035703,0.49450000000000005
TOI-2988.01,TPC,,0.0013956296080705653,-0.03988200431660076,0.04329556187392217,0.044068244450464616,0.04127763392467133,0.0418999322658516,0.056124861,0.943875139,1.056124861,0.4943125
TOI-2989.01,TPC,,-0.002504671478910335,-0.08472275152349908,0.08000634103050233,0.08754525996820657,0.08221808004458875,0.08251101250941267,0.167511194,0.832488806,1.167511194,0.4960520833333334
TOI-2991.01,TPC,,0.0058154877666177895,-0.1214089621506359,0.13138455303148722,0.1325272242840507,0.12722444991725368,0.12556906526486944,0.103826779,0.896173221,1.103826779,0.49736458333333333
TOI-2992.01,TPC,,-0.0012445423395178751,-0.048608181683366204,0.048446327233291814,0.05097219995806083,0.04736363934384833,0.04969086957280969,0.080684571,0.919315429,1.080684571,0.4995833333333334
TOI-2995.01,TPC,,0.0004635863373178968,-0.03742860148872142,0.038880359995531646,0.040220484764685614,0.03789218782603932,0.03841677365821375,0.110860272,0.889139728,1.110860272,0.49390625
TOI-2996.01,TPC,,-0.004066974971314008,-0.056873512153882894,0.04907483106238773,0.05526745695206565,0.052806537182568884,0.05314180603370174,0.043243497,0.956756503,1.043243497,0.49473958333333334
TOI-2997.01,TPC,,0.002442962751597097,-0.02759498715841985,0.0313602078756157,0.031097688447235025,0.03003794991001695,0.028917245124018602,0.084392554,0.915607446,1.084392554,0.4991770833333333
TOI-2998.01,TPC,,-0.0006991334145059861,-0.02490877690375525,0.024131143396661666,0.02575522786187104,0.024209643489249266,0.024830276811167652,0.049091751,0.950908249,1.049091751,0.49640625000000005
TOI-3000.01,TPC,,-0.0010883968838990496,-0.11359963314046319,0.10767146367364519,0.11739776959669125,0.11251123625656415,0.10875986055754425,0.172133669,0.8278663310000001,1.172133669,0.49516666666666664
TOI-3009.01,TPC,,-0.0017460805533546914,-0.05892685411796437,0.05297565345177732,0.0595152163180356,0.057180773564609676,0.054721734005132014,0.087749644,0.912250356,1.087749644,0.49594791666666665
TOI-3010.01,TPC,,-2.5004531679969382e-05,-0.12319859656037822,0.12241560719609342,0.13070241014070563,0.12317359202869825,0.12244061172777339,0.135129567,0.864870433,1.135129567,0.49790625
TOI-3013.01,TPC,,-0.00036747903136826176,-0.03946429608575318,0.038956314817318885,0.04119238485098606,0.03909681705438492,0.039323793848687144,0.042426407,0.957573593,1.042426407,0.4918645833333333
TOI-3017.01,TPC,,-0.0028459570413540414,-0.05813303263114494,0.057023819136429656,0.06090461278255148,0.0552870755897909,0.0598697761777837,0.118701306,0.881298694,1.118701306,0.4930833333333334
TOI-302.01,TPC,,0.00169801560259259,-0.1386310691272069,0.1476727229638897,0.14886751222417283,0.1403290847297995,0.1459747073612971,0.104594455,0.895405545,1.104594455,0.49584374999999997
TOI-3026.01,TPC,,-0.0015030647109597832,-0.09106018360667002,0.08650283378122599,0.09408841210484335,0.08955711889571023,0.08800589849218578,0.133191591,0.866808409,1.133191591,0.49472916666666666
TOI-3027.01,TPC,,-0.001254874584526006,-0.050738082651230525,0.048373848802606666,0.05138838117641801,0.04948320806670452,0.04962872338713267,0.060083276,0.939916724,1.060083276,0.49765625
TOI-3028.01,TPC,,0.00143616052793481,-0.07974308914082665,0.08338620993125984,0.0859029691454381,0.08117924966876146,0.08195004940332502,0.093594872,0.9064051280000001,1.093594872,0.4961875
TOI-3037.01,TPC,,-0.0022848210014207557,-0.04654990495690726,0.04139763253983497,0.04654128248323747,0.0442650839554865,0.04368245354125573,0.115368973,0.884631027,1.115368973,0.4942708333333333
TOI-3039.01,TPC,,-0.0007510174878571111,-0.06775553786522383,0.067170188551209,0.07148206028609407,0.06700452037736672,0.06792120603906611,0.126332894,0.873667106,1.126332894,0.493875
TOI-3040.01,TPC,,0.0006071688789715408,-0.07094739138350664,0.06998437070253634,0.07392568059440711,0.07155456026247818,0.0693772018235648,0.112516665,0.887483335,1.112516665,0.49716666666666665
TOI-3041.01,TPC,,-0.0014543141857932354,-0.04094010920503528,0.03912736286724174,0.04238072727984423,0.03948579501924205,0.040581677053034976,0.084793868,0.915206132,1.084793868,0.4949895833333333
TOI-3045.01,TPC,,0.0005089984880478868,-0.041030603618169154,0.042262346612200234,0.04351213422345268,0.04153960210621704,0.04175334812415235,0.096540147,0.903459853,1.096540147,0.4959479166666667
TOI-305.01,TPC,,0.0037161765274004526,-0.09281666323124295,0.0970979893556061,0.10278483685928103,0.09653283975864341,0.09338181282820564,0.151393527,0.848606473,1.151393527,0.49348958333333337
TOI-3051.01,TPC,,-0.0006233931065927036,-0.03597224442780078,0.03548809946048476,0.03757325541608529,0.035348851321208075,0.03611149256707746,0.052249402,0.947750598,1.052249402,0.492625
TOI-3052.01,TPC,,0.000716143456739526,-0.03353589229998243,0.036448365984562324,0.03688329405366625,0.034252035756721956,0.0357322225278228,0.063245553,0.936754447,1.063245553,0.49640625
TOI-3053.01,TPC,,-0.002898451975534507,-0.0735210082951408,0.065656213968201,0.07290919087428344,0.07062255631960629,0.06855466594373551,0.131034347,0.8689656530000001,1.131034347,0.4936041666666666
TOI-3058.01,TPC,,0.000701099702825605,-0.0341966130091573,0.035713414759693085,0.036890944087996626,0.03489771271198291,0.03501231505686748,0.054129474,0.945870526,1.054129474,0.4943854166666667
TOI-3065.01,TPC,,0.0009326860710881017,-0.047816212338664295,0.050142400810642265,0.050895604722052845,0.0487488984097524,0.04920971473955416,0.082097503,0.917902497,1.082097503,0.49553125
TOI-3069.01,TPC,,2.7404689859637064e-05,-0.07786517761136186,0.07772833246530328,0.08248766860517803,0.0778925823012215,0.07770092777544364,0.060083276,0.939916724,1.060083276,0.49353125000000003
TOI-3076.01,TPC,,0.002388633124018054,-0.06911035004497441,0.07256410380050049,0.0737334474534316,0.07149898316899247,0.07017547067648244,0.136124943,0.863875057,1.136124943,0.49661458333333336
TOI-3077.01,TPC,,3.582136570829161e-05,-0.0683250191034346,0.06733745463009534,0.07259433737081124,0.06836084046914288,0.06730163326438705,0.066332496,0.933667504,1.066332496,0.49454166666666666
